"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","TOBS","year","month","day"
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-08-22",0,17.5,22.8,12.2,NA,2012,8,22
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-08-23",0,17.5,21.7,13.3,NA,2012,8,23
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-08-24",0,17.5,21.7,13.3,NA,2012,8,24
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-08-25",0,17.5,21.7,13.3,NA,2012,8,25
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-08-26",0,17.2,22.2,12.2,NA,2012,8,26
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-08-27",0,17.75,26.1,9.4,NA,2012,8,27
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-08-28",0,20.25,28.3,12.2,NA,2012,8,28
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-08-29",0,18.9,26.1,11.7,NA,2012,8,29
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-08-30",0,16.65,21.1,12.2,NA,2012,8,30
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-08-31",0,16.1,21.1,11.1,NA,2012,8,31
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-01",0,15.55,21.1,10,NA,2012,9,1
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-02",0,15.85,20.6,11.1,NA,2012,9,2
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-03",0,16.95,22.2,11.7,NA,2012,9,3
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-04",0,17.25,22.8,11.7,NA,2012,9,4
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-05",0,18.05,23.9,12.2,NA,2012,9,5
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-06",0,18.6,23.9,13.3,NA,2012,9,6
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-07",0,18.3,23.3,13.3,NA,2012,9,7
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-08",0,17.75,23.3,12.2,NA,2012,9,8
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-09",0,18.35,23.9,12.8,NA,2012,9,9
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-10",0,16.7,21.7,11.7,NA,2012,9,10
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-11",0,17.5,22.2,12.8,NA,2012,9,11
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-12",0,19.45,25,13.9,NA,2012,9,12
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-13",0,18.05,22.2,13.9,NA,2012,9,13
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-14",0,17.5,22.8,12.2,NA,2012,9,14
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-15",0,18.3,24.4,12.2,NA,2012,9,15
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-16",0,15.85,21.1,10.6,NA,2012,9,16
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-17",0,14.15,19.4,8.9,NA,2012,9,17
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-18",0,15,20.6,9.4,NA,2012,9,18
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-19",0,16.95,22.2,11.7,NA,2012,9,19
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-20",0,16.95,22.8,11.1,NA,2012,9,20
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-21",0,17.25,23.9,10.6,NA,2012,9,21
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-22",0,18.35,25.6,11.1,NA,2012,9,22
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-23",0,16.7,22.8,10.6,NA,2012,9,23
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-24",0,16.4,22.2,10.6,NA,2012,9,24
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-25",0,17.25,21.7,12.8,NA,2012,9,25
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-26",0,16.1,20,12.2,NA,2012,9,26
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-27",0,17.5,22.2,12.8,NA,2012,9,27
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-28",0,16.7,20.6,12.8,NA,2012,9,28
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-29",0,16.95,21.7,12.2,NA,2012,9,29
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2012-09-30",0,19.2,25.6,12.8,NA,2012,9,30
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-01",0,16.1,27.8,4.4,NA,2013,3,1
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-02",0,15.85,25.6,6.1,NA,2013,3,2
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-03",0,14.45,20,8.9,NA,2013,3,3
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-04",0,12.2,16.1,8.3,NA,2013,3,4
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-05",0,10.25,13.3,7.2,NA,2013,3,5
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-06",2,12.2,17.2,7.2,NA,2013,3,6
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-07",10.4,11.95,16.1,7.8,NA,2013,3,7
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-08",4.3,10,13.3,6.7,NA,2013,3,8
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-09",0,11.15,15.6,6.7,NA,2013,3,9
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-10",0,11.95,20.6,3.3,NA,2013,3,10
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-11",0,11.95,21.1,2.8,NA,2013,3,11
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-12",0,13.05,21.7,4.4,NA,2013,3,12
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-13",0,14.7,23.3,6.1,NA,2013,3,13
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-14",0,13.35,20.6,6.1,NA,2013,3,14
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-15",0,13.9,21.1,6.7,NA,2013,3,15
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-16",0,16.95,25.6,8.3,NA,2013,3,16
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-17",0,13.6,21.1,6.1,NA,2013,3,17
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-18",0,12.5,18.9,6.1,NA,2013,3,18
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-19",0,14.45,22.2,6.7,NA,2013,3,19
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-20",0,15.3,21.7,8.9,NA,2013,3,20
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-21",0,13.85,19.4,8.3,NA,2013,3,21
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-22",0,13.9,22.8,5,NA,2013,3,22
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-23",0,16.7,26.7,6.7,NA,2013,3,23
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-24",0,12.2,21.1,3.3,NA,2013,3,24
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-25",0,12.2,19.4,5,NA,2013,3,25
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-26",0,12.75,17.2,8.3,NA,2013,3,26
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-27",0,13.9,20,7.8,NA,2013,3,27
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-28",0,14.7,20,9.4,NA,2013,3,28
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-29",0,13.05,19.4,6.7,NA,2013,3,29
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-30",0,16.4,22.2,10.6,NA,2013,3,30
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-03-31",1,15.55,21.1,10,NA,2013,3,31
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-01",1.8,14.15,18.9,9.4,NA,2013,4,1
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-02",0,14.45,21.1,7.8,NA,2013,4,2
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-03",0,15.8,22.2,9.4,NA,2013,4,3
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-04",0.5,16.95,23.9,10,NA,2013,4,4
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-05",0,15.3,20.6,10,NA,2013,4,5
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-06",0,14.75,20.6,8.9,NA,2013,4,6
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-07",0,15.55,21.7,9.4,NA,2013,4,7
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-08",0.5,12.5,16.7,8.3,NA,2013,4,8
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-09",0,12.5,21.7,3.3,NA,2013,4,9
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-10",0,16.15,26.7,5.6,NA,2013,4,10
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-11",0,12.25,16.7,7.8,NA,2013,4,11
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-12",0,13.6,20,7.2,NA,2013,4,12
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-13",0,14.15,20,8.3,NA,2013,4,13
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-14",0,13.05,19.4,6.7,NA,2013,4,14
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-15",0,10.85,16.1,5.6,NA,2013,4,15
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-16",0,9.2,16.7,1.7,NA,2013,4,16
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-17",0,11.4,20,2.8,NA,2013,4,17
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-18",0,14.15,25,3.3,NA,2013,4,18
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-19",0,15.55,26.1,5,NA,2013,4,19
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-20",0,19.45,32.2,6.7,NA,2013,4,20
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-21",0,17.2,27.2,7.2,NA,2013,4,21
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-22",0,14.7,21.1,8.3,NA,2013,4,22
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-23",0,16.95,22.8,11.1,NA,2013,4,23
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-24",0,13.9,15.6,12.2,NA,2013,4,24
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-25",0,16.4,22.8,10,NA,2013,4,25
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-26",0,13.6,19.4,7.8,NA,2013,4,26
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-27",0,14.7,19.4,10,NA,2013,4,27
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-28",0,14.45,18.9,10,NA,2013,4,28
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-29",0,15,21.1,8.9,NA,2013,4,29
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-04-30",0,16.1,21.1,11.1,NA,2013,4,30
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-01",0,18.05,23.9,12.2,NA,2013,5,1
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-02",0,17.75,26.1,9.4,NA,2013,5,2
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-03",0,22.2,34.4,10,NA,2013,5,3
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-04",0,14.45,20.6,8.3,NA,2013,5,4
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-05",0,17.8,21.7,13.9,NA,2013,5,5
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-06",1,18.35,23.9,12.8,NA,2013,5,6
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-07",0,17.2,23.3,11.1,NA,2013,5,7
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-08",0,15.55,21.1,10,NA,2013,5,8
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-09",0,14.75,18.9,10.6,NA,2013,5,9
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-10",0,15.8,22.2,9.4,NA,2013,5,10
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-11",0,17.2,23.3,11.1,NA,2013,5,11
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-12",0,18.65,25.6,11.7,NA,2013,5,12
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-13",0,16.1,21.1,11.1,NA,2013,5,13
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-14",0,15.25,19.4,11.1,NA,2013,5,14
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-15",0,14.45,18.9,10,NA,2013,5,15
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-16",0,14.15,19.4,8.9,NA,2013,5,16
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-17",0,15,20.6,9.4,NA,2013,5,17
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-18",0,14.45,21.7,7.2,NA,2013,5,18
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-19",0,16.1,23.9,8.3,NA,2013,5,19
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-20",0,18.6,29.4,7.8,NA,2013,5,20
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-21",0,16.4,25,7.8,NA,2013,5,21
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-22",0,12.5,18.9,6.1,NA,2013,5,22
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-23",0,11.7,17.8,5.6,NA,2013,5,23
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-24",0,12.8,20.6,5,NA,2013,5,24
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-25",0,12.8,18.9,6.7,NA,2013,5,25
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-26",0,15.25,21.1,9.4,NA,2013,5,26
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-27",0,16.4,22.8,10,NA,2013,5,27
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-28",0,16.15,21.7,10.6,NA,2013,5,28
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-29",0,15.85,21.7,10,NA,2013,5,29
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-30",0,15.25,21.1,9.4,NA,2013,5,30
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-05-31",0,17.5,26.1,8.9,NA,2013,5,31
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-01",0,18.05,27.2,8.9,NA,2013,6,1
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-02",0,16.7,21.7,11.7,NA,2013,6,2
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-03",0,15.85,20,11.7,NA,2013,6,3
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-04",0,16.4,21.7,11.1,NA,2013,6,4
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-05",0,15.55,21.1,10,NA,2013,6,5
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-06",0,16.7,20.6,12.8,NA,2013,6,6
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-07",0,16.95,21.7,12.2,NA,2013,6,7
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-08",0,18.05,23.9,12.2,NA,2013,6,8
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-09",0,18.3,22.2,14.4,NA,2013,6,9
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-10",0,19.45,25,13.9,NA,2013,6,10
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-11",0,18.6,23.9,13.3,NA,2013,6,11
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-12",0,18.05,23.3,12.8,NA,2013,6,12
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-13",0,16.4,21.7,11.1,NA,2013,6,13
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-14",0,17.8,25.6,10,NA,2013,6,14
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-15",0,16.15,20.6,11.7,NA,2013,6,15
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-16",0,16.1,21.1,11.1,NA,2013,6,16
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-17",0,15.55,20,11.1,NA,2013,6,17
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-18",0,14.7,20,9.4,NA,2013,6,18
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-19",0,16.65,23.3,10,NA,2013,6,19
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-20",0,16.1,22.2,10,NA,2013,6,20
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-21",0,15.55,21.1,10,NA,2013,6,21
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-22",0,15.8,22.2,9.4,NA,2013,6,22
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-23",0,16.1,21.1,11.1,NA,2013,6,23
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-24",0,19.75,25.6,13.9,NA,2013,6,24
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-25",0,19.7,24.4,15,NA,2013,6,25
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-26",0,20,25.6,14.4,NA,2013,6,26
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-27",0,22.25,30.6,13.9,NA,2013,6,27
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-28",0,20.25,27.2,13.3,NA,2013,6,28
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-29",0,21.4,30,12.8,NA,2013,6,29
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-06-30",0,20.25,27.2,13.3,NA,2013,6,30
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-01",0,21.1,28.3,13.9,NA,2013,7,1
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-02",0,24.75,33.9,15.6,NA,2013,7,2
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-03",0,19.45,25.6,13.3,NA,2013,7,3
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-04",0,20,26.1,13.9,NA,2013,7,4
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-05",0,18.35,22.8,13.9,NA,2013,7,5
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-06",0,17.5,22.2,12.8,NA,2013,7,6
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-07",0,18.6,23.3,13.9,NA,2013,7,7
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-08",0,19.15,24.4,13.9,NA,2013,7,8
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-09",0,18.85,24.4,13.3,NA,2013,7,9
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-10",0.3,18.05,23.3,12.8,NA,2013,7,10
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-11",0,18.85,24.4,13.3,NA,2013,7,11
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-12",0,18.3,23.3,13.3,NA,2013,7,12
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-13",0,18.9,25,12.8,NA,2013,7,13
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-14",0,17.5,22.8,12.2,NA,2013,7,14
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-15",0,16.4,21.1,11.7,NA,2013,7,15
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-16",0,17.5,22.2,12.8,NA,2013,7,16
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-17",0,16.95,22.2,11.7,NA,2013,7,17
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-18",0,16.95,21.7,12.2,NA,2013,7,18
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-19",0,16.4,21.1,11.7,NA,2013,7,19
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-20",0,17.5,22.2,12.8,NA,2013,7,20
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-21",0,19.15,25,13.3,NA,2013,7,21
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-22",0,21.4,27.2,15.6,NA,2013,7,22
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-23",0,20.25,26.1,14.4,NA,2013,7,23
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-24",0,18.35,22.8,13.9,NA,2013,7,24
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-25",0,18.05,22.2,13.9,NA,2013,7,25
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-26",0,17.75,22.2,13.3,NA,2013,7,26
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-27",0,17.8,21.7,13.9,NA,2013,7,27
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-28",0,18.6,22.8,14.4,NA,2013,7,28
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-29",0,19.15,23.3,15,NA,2013,7,29
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-30",0,18.35,22.8,13.9,NA,2013,7,30
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-07-31",0,17.25,21.7,12.8,NA,2013,7,31
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-01",0,17.2,22.2,12.2,NA,2013,8,1
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-02",0,16.4,21.1,11.7,NA,2013,8,2
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-03",0,16.65,21.1,12.2,NA,2013,8,3
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-04",0,16.95,21.1,12.8,NA,2013,8,4
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-05",0,16.1,20,12.2,NA,2013,8,5
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-06",0,16.7,20.6,12.8,NA,2013,8,6
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-07",0,16.1,21.1,11.1,NA,2013,8,7
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-08",0,17.5,21.7,13.3,NA,2013,8,8
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-09",0,17.75,21.1,14.4,NA,2013,8,9
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-10",0,17.8,21.7,13.9,NA,2013,8,10
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-11",0,16.95,20.6,13.3,NA,2013,8,11
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-12",0,17.5,22.2,12.8,NA,2013,8,12
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-13",0,17.75,23.3,12.2,NA,2013,8,13
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-14",0,16.95,23.3,10.6,NA,2013,8,14
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-15",0,19.75,28.9,10.6,NA,2013,8,15
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-16",0,18.65,25.6,11.7,NA,2013,8,16
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-17",0,18.9,23.9,13.9,NA,2013,8,17
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-18",0,19.75,25.6,13.9,NA,2013,8,18
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-19",0,19.15,25,13.3,NA,2013,8,19
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-20",0,18.05,23.9,12.2,NA,2013,8,20
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-21",0,18.35,23.9,12.8,NA,2013,8,21
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-22",0,18.3,24.4,12.2,NA,2013,8,22
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-23",0,17.5,22.8,12.2,NA,2013,8,23
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-24",0,20.55,26.7,14.4,NA,2013,8,24
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-25",0,19.45,26.1,12.8,NA,2013,8,25
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-26",0,18.6,23.3,13.9,NA,2013,8,26
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-27",0,17.75,23.3,12.2,NA,2013,8,27
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-28",0,19.15,25,13.3,NA,2013,8,28
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2013-08-29",0,20,25.6,14.4,NA,2013,8,29
